DocumentName,ReportDT,JurisdictionName,OccurDt,FraudEntity,State_County,PayerName,FraudAmt,SettlementAmt,JailTime,FraudType,FraudTypeAll,CaseStatus,SchemeSummary
united-states-attorney-andrew-s-boutros-announces-charges-against-two-chicago-area-defendants-as-part-of-depar_f63845ad32a0.pdf,2026-06-23,"U.S. Attorney's Office, Northern District of Illinois",2024-01,"Amirali Bhimani (seller of Medicare beneficiary information); Daniel Robinson (Founder and CEO of ODA Solutions, Inc.); ODA Solutions, Inc.",Illinois - Chicago area (Naperville; Palos Park),Medicare; Illinois Medicaid,434000000.0,,,Phantom Claims,Phantom Claims; Falsify certificate; other,charged,"Two separate Chicago-area defendants charged in one announcement: Bhimani allegedly sold Medicare beneficiary information to laboratories that billed Medicare roughly $342 million (about $240 million paid) for over-the-counter Covid-19 test kits beneficiaries never requested or received, supplying labs with AI-generated fake recordings of beneficiaries purportedly consenting; Robinson allegedly directed staff at his company ODA Solutions to create fake medical records and bill Illinois Medicaid over $92 million (about $75 million paid) for behavioral health counseling never provided, including for deceased beneficiaries, then moved ~$45 million into brokerage/business accounts and spent over $7 million on real estate, vehicles, jewelry and a yacht. Figures span both defendants."
united-states-attorney-charles-c-calenda-announces-leadership-team_afdcb8a7985c.pdf,2026-03-24,"U.S. Attorney's Office, District of Rhode Island",,,,,,,,other,other,other,"Not a fraud case: this document is a personnel announcement naming the leadership team of the U.S. Attorney's Office for the District of Rhode Island. No scheme, defendant, payer, or loss amount is described."
united-states-attorney-for-the-middle-district-of-pennsylvania-reappointed-to-continue-as-the-united-states-at_99fa68c8abe7.pdf,2026-02-24,"U.S. Attorney's Office, Middle District of Pennsylvania",,,,,,,,other,other,other,"Not a fraud case: the document is an administrative announcement that Brian D. Miller was reappointed by the U.S. District Court to continue as United States Attorney for the Middle District of Pennsylvania. No fraud scheme, defendant, payer, or amount is described."
united-states-attorneys-office-collects-8-601-498-in-civil-and-criminal-actions-in-fiscal-year-2025_830a4ec1c289.pdf,2026-02-09,"U.S. Attorney's Office, Middle District of Pennsylvania",,"Eye Consultants of Pennsylvania, PC (ophthalmology practice); Florentina Mayko (chief executive officer of medical clinics)",Pennsylvania - Middle District of Pennsylvania,Medicare,,2199076.0,,FakeEncounter,FakeEncounter; Upcoding,other,"Annual collections release listing two Medicare matters: Eye Consultants of Pennsylvania, PC paid $790,000 to resolve False Claims Act allegations that it billed Medicare for Evaluation & Management services in violation of Medicare rules; and Florentina Mayko, CEO of medical clinics, conspired to defraud Medicare by billing for medically unnecessary urine drug tests on chronic opioid patients, and was ordered to pay $1,409,076.48 in restitution plus forfeiture of several properties (figures span two separate defendants)."
united-states-attorneys-office-collects-more-than-68-000-000-in-2025-based-on-fraud-waste-and-abuse_da83f191bda2.pdf,2026-03-20,"U.S. Attorney's Office, Western District of New York",,Pfizer Inc.; Biohaven (Pfizer subsidiary),,,,50000000.0,,kickback_Bribery For Referral,kickback_Bribery For Referral; other,civil settlement,"Year-end roundup announcing the Affirmative Civil Enforcement Unit recovered over $68 million in 2025, of which the principal health care matter was a False Claims Act settlement in which Pfizer, on behalf of its subsidiary Biohaven, paid more than $50 million to resolve allegations that Biohaven paid kickbacks to providers to induce them to prescribe its migraine drug Nurtec. The remaining recoveries included five Paycheck Protection Program fraud cases totaling more than $10 million and self-disclosed overpayments to federal health care programs."
united-states-attorneys-office-for-the-northern-district-of-west-virginia-hits-quarter-billion-dollar-mileston_426db1c06741.pdf,2026-01-28,"U.S. Attorney's Office, Northern District of West Virginia",,Four unnamed labor organizations (PPP loan recipients),West Virginia - Northern District of West Virginia,,,5100000.0,,other,other,civil settlement,"Aggregate annual report of the Affirmative Civil Enforcement Unit, which recovered $5,324,902 in FY2025 (over $250 million since 2003) under the False Claims Act and Controlled Substances Act; the largest single FY2025 settlement was approximately $5.1 million paid by four labor organizations alleged to have applied for and obtained COVID-19 Paycheck Protection Program loans they knew or should have known they were ineligible to receive. No specific health care fraud scheme is described."
united-states-files-civil-complaint-against-new-mexico-psychologist-alleging-improper-prescribing-of-controlle_4bf502cb7c61.pdf,2026-05-01,"U.S. Attorney's Office, District of New Mexico",2017 to 2020,"Rick Q. Wilson, aka Henry Quintero (psychologist/prescriber)",New Mexico,,,,,Unlawful prescribing of controlled substances,Unlawful prescribing of controlled substances,charged,"Civil complaint alleges a New Mexico psychologist issued more than 21,000 controlled substance prescriptions between 2017 and 2020 - high-dose benzodiazepines such as Xanax combined with other CNS depressants like Ambien - without legitimate medical purpose, using repetitive unsupported diagnoses, no individualized treatment plans or drug screening/PMP checks, while accepting primarily cash payments; the government seeks civil penalties for each unlawful prescription."
united-states-files-suit-against-naples-immunologist-for-false-and-fraudulent-claims-in-connection-with-subcut_fd02e96ac255.pdf,2026-04-30,"U.S. Attorney's Office, Middle District of Florida",,"Dr. Kevin Rosenbach (allergy and immunology physician); Kevin P. Rosenbach, M.D. P.A.",Florida - Collier County (Naples),Medicare (Part B),1900000.0,,,Falsify certificate,Falsify certificate; Upcoding,other,"The civil complaint alleges the physician changed or added a rare immunodeficiency disease diagnosis to patient records for patients who did not meet the disease definition, so that subcutaneous immune globulin therapy would be covered; specialty pharmacies dispensing the immune globulins then submitted the resulting false claims to Medicare Part B, causing over $1.9 million in losses."
united-states-obtains-3-4m-in-a-false-claims-act-judgment-against-nebraska-pharmacist_f1e84513fc26.pdf,2026-06-08,"U.S. Attorney's Office, District of Nebraska; U.S. District Court for the District of Nebraska",,"Joan Kicken (pharmacist, owner and operator); AME P.C. d/b/a Campbell Drug (pharmacy)",Nebraska - Oshkosh,Medicare; Nebraska Medicaid,,3423390.0,,Phantom Claims,Phantom Claims; Upcoding; Falsify certificate,civil settlement,"Pharmacist and her pharmacy allegedly billed Medicaid for prescription drugs that were never dispensed and for drugs lacking any valid prescription, and billed Medicare and Medicaid for higher-reimbursing name-brand medications while actually dispensing generic versions; a default judgment of $3,423,389.84 was entered under the False Claims Act after defendants failed to defend."
united-states-reaches-4-17-million-civil-settlement-and-three-year-compliance-agreement-with-west-virginia-uni_ed1136a45f76.pdf,2026-07-13,"U.S. Attorney's Office, Northern District of West Virginia (with U.S. Attorney's Office, Southern District of West Virginia)",2017 to 2024,"West Virginia United Health System, Inc., d/b/a West Virginia University Health System (WVUHS) (hospital system)",West Virginia,,,4177139.0,,Controlled Substances Act recordkeeping violations,Controlled Substances Act recordkeeping violations,civil settlement,"Following a DEA investigation, WVUHS agreed to pay $4,177,139 and enter a three-year Memorandum of Agreement to resolve civil allegations of Controlled Substances Act violations between 2017 and 2024, including failing to notify DEA of thefts or significant losses of controlled substances, errors in controlled substance orders, inaccurate inventory records, improper authority for use of DEA order forms, and noncompliant policies and procedures across registered facilities."
united-states-seizes-more-than-2-million-from-pasadena-based-advanced-wound-care-clinic-accused-of-medicare-fr_0a0504d5adec.pdf,2026-04-28,"U.S. Attorney's Office, Central District of California",2025-09 to 2026-04,Expert Wound Care PC (Pasadena-based advanced wound care clinic),California - Los Angeles County (Pasadena),Medicare,46600000.0,2039792.0,,Phantom Claims,Phantom Claims,other,"Clinic submitted more than $46.6 million in Medicare claims for skin substitute grafts, skin grafts and application procedures purportedly provided to 78 beneficiaries, receiving about $34 million; investigators found at least one beneficiary billed $2.6 million (52 graft applications, 27 December claims) never received any skin grafts or home services. The government obtained a seizure warrant for approximately $2,039,792 from the clinic's bank account."
united-states-sues-illinois-doctor-for-fraudulent-billing-in-durable-medical-equipment-scheme_2063eb57db2a.pdf,2026-04-15,"U.S. Attorney's Office, District of Massachusetts",2018-12 to 2019-04,"Dr. Alexandria Williams (physician who signed DME orders); Integrated Support Plus, Inc. (telemedicine company)",Massachusetts; Illinois,Medicare,630000.0,,,Falsify certificate,Falsify certificate; FakeEncounter; kickback_Bribery For Referral,charged,"Civil False Claims Act complaint alleges a doctor signed pre-populated orthotic brace orders generated from telemarketing calls to Medicare beneficiaries she never examined, falsely certifying she had evaluated the patients and discussed/instructed on orthotic use; she was paid per order reviewed via a staffing company connected to a telemedicine firm, and DME suppliers used the orders to bill Medicare roughly $630,000 for unnecessary braces."
utah-doctor-and-two-nurses-charged-with-health-care-fraud-after-submitting-false-claims-to-medicare-and-receiv_86139159d90a.pdf,2026-05-12,"U.S. Attorney's Office, District of Utah",2021-07 to 2025-12,"Ryan Scott Ellsworth (podiatrist, owner of Summit Foot and Ankle and Amble Medical); Emily Kelly (nurse practitioner); Drake Dell Broadbent (registered nurse); Summit Foot and Ankle; Amble Medical",Utah - Washington County (St. George); Utah - Utah County (Highland),Medicare,61000000.0,,,FakeEncounter,FakeEncounter; Falsify certificate; Copayment waiver as inducement,charged,"A podiatrist and two nurses allegedly billed Medicare for skin substitute applications on patients who lacked qualifying wounds and where the treatment was medically unnecessary, ignoring the requirement of 30 days of prior basic wound care; they routinely waived/never pursued large beneficiary copayments to keep patients coming, and Ellsworth allowed an unqualified nurse (Broadbent) to perform skin substitute services outside his scope while billing them under Ellsworth's own name and Medicare provider number. Ellsworth billed $44 million (Medicare paid over $19 million) and Kelly billed $17 million (over $10 million paid), with Medicare paying about $29 million in total."
